chooseKey,count,grade,keyType,mainCategory,mainKey,name,pricePeOne,subCategory,subKey,totalTradeCount,mainLabel,subLabel,description,
0,,4,0,55,21688,[Warrior] Millen Fedora Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Millen Fedora Classic Set,
0,,4,0,55,21747,[Ninja] Acher Guard Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Acher Guard Classic Set,
0,,4,0,55,57043,[Striker] Blazing Inferno Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Blazing Inferno Premium Set,
0,,4,0,55,57082,[Striker] Grave Keeper Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Grave Keeper Outfit Set,
0,,4,0,55,340024,[Ninja] Crimson Knight Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Crimson Knight Outfit Set,
0,,4,0,55,450026,[Musa] Arctic Fang Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Arctic Fang Outfit Set,
0,,4,0,55,21130,[Musa] Karlstein Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Karlstein Classic Set,
0,,4,0,55,21198,[Ninja] Kibelius Divinus Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Kibelius Divinus Classic Set,
0,,4,0,55,21283,[Ninja] Aegis Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Aegis Classic Set,
0,,4,0,55,21666,[Wizard] Noel Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Noel Outfit Set,
0,,4,0,55,21815,[Ninja] Blue Tiger Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Blue Tiger Premium Set,
0,,4,0,55,29890,[Ninja] Anemos Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Anemos Outfit Set,
0,,4,0,55,29903,[Ninja] Warhawk Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Warhawk Classic Set,
0,,4,0,55,57831,[Berserker] Crown Eagle Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Crown Eagle Premium Set,
0,,4,0,55,480006,[Wizard] Durandal Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Durandal Outfit Set,
0,,4,0,55,29904,[Ninja] Warhawk Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Warhawk Premium Set,
0,,4,0,55,57830,[Berserker] Crown Eagle Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Crown Eagle Classic Set,
0,,4,0,55,57847,[Musa] Crown Eagle Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Crown Eagle Premium Set,
0,,4,0,55,57915,[Berserker] Onyx Jaguar Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Onyx Jaguar Outfit Set,
0,,4,0,55,340006,[Warrior] Crimson Knight Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Crimson Knight Outfit Set,
0,,4,0,55,430017,[Berserker] Leonidas Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Leonidas Outfit Set,
0,,4,0,55,530007,[Striker] Kibelius Divinus Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Kibelius Divinus Classic Set,
0,,4,0,55,530058,[Striker] Marine Romance Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Marine Romance Outfit Set,
0,,4,0,55,560092,[Archer] Kibelius Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Kibelius Classic Set,
0,,4,0,55,590469,[Ninja] Glorious Shudad Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Glorious Shudad Premium Set,
0,,4,0,55,590426,[Archer] Glorious Shudad Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Glorious Shudad Classic Set,
0,,4,0,55,21035,[Warrior] Wilderness Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Wilderness Classic Set,
0,,4,0,55,21085,[Berserker] Clead Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Clead Classic Set,
0,,4,0,55,21092,[Berserker] Red Robe Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Red Robe Classic Set,
0,,4,0,55,21128,[Musa] Atanis Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Atanis Classic Set,
0,,4,0,55,21185,[Wizard] Inquirer's Destiny Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Inquirer's Destiny Classic Set,
0,,4,0,55,21285,[Warrior] Gavi Regan Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Gavi Regan Premium Set,
0,,4,0,55,21342,[Musa] Gavi Regan Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Gavi Regan Premium Set,
0,,4,0,55,21371,[Ninja] Narusawa Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Narusawa Premium Set,
0,,4,0,55,21671,[Berserker] Tantu Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Tantu Premium Set,
0,,4,0,55,21685,[Ninja] Lahr Arcien Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Lahr Arcien Classic Set,
0,,4,0,55,28523,[Warrior] Grotevant Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Grotevant Premium Set,
0,,4,0,55,430003,[Berserker] Durandal Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Durandal Outfit Set,
0,,4,0,55,29130,[Musa] Blue Tiger Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Blue Tiger Premium Set,
0,,4,0,55,29916,[Ninja] Petroglyph Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Petroglyph Outfit Set,
0,,4,0,55,480003,[Wizard] Zeroth Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Zeroth Outfit Set,
0,,4,0,55,57846,[Musa] Crown Eagle Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Crown Eagle Classic Set,
0,,4,0,55,340036,[Striker] Crimson Knight Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Crimson Knight Outfit Set,
0,,4,0,55,560079,[Archer] Karlstein Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Karlstein Classic Set,
0,,4,0,55,590288,[Warrior] Glorious Shudad Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Glorious Shudad Classic Set,
0,,4,0,55,21034,[Warrior] Kibelius Divinus Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Kibelius Divinus Classic Set,
0,,4,0,55,21036,[Warrior] Kibelius Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Kibelius Classic Set,
0,,4,0,55,21093,[Berserker] Karlstein Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Karlstein Classic Set,
0,,4,0,55,21100,[Berserker] Cantusa Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Cantusa Classic Set,
0,,4,0,55,21127,[Musa] Wind Waker Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Wind Waker Classic Set,
0,,4,0,55,21134,[Musa] Epheria Marine Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Epheria Marine Classic Set,
0,,4,0,55,21136,[Musa] Cantusa Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Cantusa Classic Set,
0,,4,0,55,21193,[Wizard] Cantusa Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Cantusa Classic Set,
0,,4,0,55,21236,[Warrior] New Year Hanbok Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] New Year Hanbok Outfit Set,
0,,4,0,55,21370,[Ninja] Narusawa Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Narusawa Classic Set,
0,,4,0,55,21629,[Warrior] Goyen Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Goyen Premium Set,
0,,4,0,55,21663,[Musa] Noel Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Noel Outfit Set,
0,,4,0,55,21670,[Berserker] Tantu Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Tantu Classic Set,
0,,4,0,55,28522,[Warrior] Grotevant Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Grotevant Classic Set,
0,,4,0,55,28881,[Berserker] Heidel Masquerade Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Heidel Masquerade Outfit Set,
0,,4,0,55,28888,[Berserker] Gladiator Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Gladiator Classic Set,
0,,4,0,55,29158,[Musa] Dark Martial Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Dark Martial Premium Set,
0,,4,0,55,29617,[Wizard] Anemos Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Anemos Outfit Set,
0,,4,0,55,57066,[Striker] Onyx Jaguar Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Onyx Jaguar Premium Set,
0,,4,0,55,57895,[Ninja] Crown Eagle Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Crown Eagle Premium Set,
0,,4,0,55,450003,[Musa] Demon Binder Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Demon Binder Outfit Set,
0,,4,0,55,480026,[Wizard] Arctic Fang Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Arctic Fang Outfit Set,
0,,4,0,55,510037,[Ninja] Vestillio Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Vestillio Outfit Set,
0,,4,0,55,21241,[Musa] New Year Hanbok Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] New Year Hanbok Outfit Set,
0,,4,0,55,560071,[Archer] Luanwulf Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Luanwulf Classic Set,
0,,4,0,55,590489,[Archer] Ignis Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Ignis Classic Set,
0,,4,0,55,21024,[Warrior] Cavaro Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Cavaro Classic Set,
0,,4,0,55,21122,[Musa] Cataphract Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Cataphract Classic Set,
0,,4,0,55,21339,[Berserker] Gavi Regan Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Gavi Regan Premium Set,
0,,4,0,55,21356,[Berserker] BD9 Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] BD9 Premium Set,
0,,4,0,55,21373,[Warrior] Bolyn Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Bolyn Classic Set,
0,,4,0,55,21658,[Warrior] Noel Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Noel Outfit Set,
0,,4,0,55,29129,[Musa] Blue Tiger Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Blue Tiger Classic Set,
0,,4,0,55,29146,[Musa] Nouse's Shard Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Nouse's Shard Classic Set,
0,,4,0,55,340015,[Musa] Crimson Shadow Knight Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Musa] Crimson Shadow Knight Outfit Set,
0,,4,0,55,430008,[Berserker] Jungle Beast Classic Set,,1,0,,Pearl Item,Male Apparel (Set),[Berserker] Jungle Beast Classic Set,
0,,4,0,55,480029,[Wizard] Vestillio Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Wizard] Vestillio Outfit Set,
0,,4,0,55,530067,[Striker] Leonidas Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Striker] Leonidas Outfit Set,
0,,4,0,55,560083,[Archer] Gierach Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Gierach Premium Set,
0,,4,0,55,21056,[Ranger] Karlstein Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Karlstein Classic Set,
0,,4,0,55,21073,[Sorceress] Tyrie (Long) Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Tyrie (Long) Classic Set,
0,,4,0,55,21154,[Valkyrie] Kibelius Divinus Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Kibelius Divinus Classic Set,
0,,4,0,55,21171,[Maehwa] Karlstein Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Karlstein Classic Set,
0,,4,0,55,21205,[Witch] Dreaming Stars Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Witch] Dreaming Stars Classic Set,
0,,4,0,55,21609,[Witch] Spring Blossom Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Witch] Spring Blossom Outfit Set,
0,,4,0,55,21622,[Ranger] Bloody Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Bloody Outfit Set,
0,,4,0,55,21656,[Sorceress] Acher Guard Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Acher Guard Premium Set,
0,,4,0,55,23728,[Sorceress] Kyrill Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Kyrill Classic Set,
0,,4,0,55,560072,[Archer] Luanwulf Premium Set,,1,0,,Pearl Item,Male Apparel (Set),[Archer] Luanwulf Premium Set,
0,,4,0,55,23745,[Valkyrie] Kyrill Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Kyrill Classic Set,
0,,4,0,55,28761,[Sorceress] Lucien Blanc Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Lucien Blanc Classic Set,
0,,4,0,55,29046,[Tamer] Water Lily Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Water Lily Premium Set,
0,,4,0,55,54365,[Dark Knight] Kibelius Divinus Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Kibelius Divinus Classic Set,
0,,4,0,55,54429,[Dark Knight] Marine Romance Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Marine Romance Outfit Set,
0,,4,0,55,340064,[Tamer] Demonic Queen Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Demonic Queen Outfit Set,
0,,4,0,55,340132,[Dark Knight] Angelic Queen Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Angelic Queen Outfit Set,
0,,4,0,55,57924,[Ninja] Onyx Jaguar Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Ninja] Onyx Jaguar Outfit Set,
0,,4,0,55,340366,[Maehwa] Floree Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Floree Outfit Set,
0,,4,0,55,340515,[Sorceress] Valoren Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Valoren Outfit Set,
0,,4,0,55,340613,[Ranger] Vespena Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Vespena Outfit Set,
0,,4,0,55,520007,[Dark Knight] Stella Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Stella Classic Set,
0,,4,0,55,540076,[Mystic] Crown Eagle Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] Crown Eagle Premium Set,
0,,4,0,55,551091,[Lahn] Charles Rene Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Charles Rene Classic Set,
0,,4,0,55,551108,[Lahn] Heidel Masquerade Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Heidel Masquerade Outfit Set,
0,,4,0,55,590399,Glorious Shudad Premium Set,,2,0,,Pearl Item,Female Apparels (Set),Glorious Shudad Premium Set,
0,,4,0,55,21047,[Ranger] Lahr Arcien Classic Set W,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Lahr Arcien Classic Set W,
0,,4,0,55,21065,[Sorceress] Clead Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Clead Classic Set,
0,,4,0,55,21115,[Tamer] Kibelius Divinus Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Kibelius Divinus Classic Set,
0,,4,0,55,21116,[Tamer] Kibelius Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Kibelius Classic Set,
0,,4,0,55,21166,[Maehwa] Jegrina Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Jegrina Classic Set,
0,,4,0,55,21230,[Kunoichi] Puff Mini Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Puff Mini Classic Set,
0,,4,0,55,21315,[Sorceress] Marine Romance Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Marine Romance Outfit Set,
0,,4,0,55,21366,[Kunoichi] Ayo Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Ayo Premium Set,
0,,4,0,55,21380,[Ranger] Karin Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Karin Premium Set,
0,,4,0,55,21647,[Tamer] Acher Guard Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Acher Guard Classic Set,
0,,4,0,55,21665,[Valkyrie] Noel Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Noel Outfit Set,
0,,4,0,55,21698,[Ranger] Sylvia Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Sylvia Classic Set,
0,,4,0,55,21916,[Witch] Ghost Bride Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Witch] Ghost Bride Outfit Set,
0,,4,0,55,23770,[Sorceress] Charles Rene Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Charles Rene Classic Set,
0,,4,0,55,23788,[Valkyrie] Charles Rene Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Charles Rene Classic Set,
0,,4,0,55,54404,[Dark Knight] Sin Terrna Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Sin Terrna Classic Set,
0,,4,0,55,57815,[Ranger] Crown Eagle Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Crown Eagle Premium Set,
0,,4,0,55,340120,[Witch] Angelic Queen Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Witch] Angelic Queen Outfit Set,
0,,4,0,55,340524,[Maehwa] Valoren Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Valoren Outfit Set,
0,,4,0,55,540021,[Mystic] New Year Hanbok Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] New Year Hanbok Outfit Set,
0,,4,0,55,400026,[Warrior] Vestillio Outfit Set,,1,0,,Pearl Item,Male Apparel (Set),[Warrior] Vestillio Outfit Set,
0,,4,0,55,551150,[Lahn] Bloody Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Bloody Outfit Set,
0,,4,0,55,340647,[Ranger] Arethel Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Arethel Outfit Set,
0,,4,0,55,590475,[Mystic] Glorious Shudad Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] Glorious Shudad Premium Set,
0,,4,0,55,590476,[Lahn] Glorious Shudad Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Glorious Shudad Premium Set,
0,,4,0,55,600117,[Shai] Marine Romance Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Shai] Marine Romance Outfit Set,
0,,4,0,55,21069,[Sorceress] Bern Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Bern Classic Set,
0,,4,0,55,21108,[Tamer] Lahr Arcien Classic Set W,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Lahr Arcien Classic Set W,
0,,4,0,55,21112,[Tamer] Tyrie (Long) Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Tyrie (Long) Classic Set,
0,,4,0,55,21119,[Tamer] Lahr Arcien Classic Set (R),,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Lahr Arcien Classic Set (R),
0,,4,0,55,21137,[Tamer] White Dragon Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] White Dragon Classic Set,
0,,4,0,55,21176,[Maehwa] Lahr Arcien Classic Set (R),,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Lahr Arcien Classic Set (R),
0,,4,0,55,21251,[Ranger] Gotha Rensa Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Gotha Rensa Premium Set,
0,,4,0,55,21319,[Valkyrie] Marine Romance Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Marine Romance Outfit Set,
0,,4,0,55,21376,[Sorceress] Karin Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Karin Classic Set,
0,,4,0,55,21605,[Ranger] Spring Blossom Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Spring Blossom Outfit Set,
0,,4,0,55,21626,[Valkyrie] Bloody Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Bloody Outfit Set,
0,,4,0,55,21644,[Ranger] Acher Guard Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Acher Guard Classic Set,
0,,4,0,55,21694,[Valkyrie] Kylia Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Kylia Classic Set,
0,,4,0,55,21919,[Ranger] Gloomy Fox Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Gloomy Fox Outfit Set,
0,,4,0,55,26106,[Mystic] Puff Mini Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] Puff Mini Classic Set,
0,,4,0,55,28671,[Ranger] Audria Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Audria Outfit Set,
0,,4,0,55,28782,[Sorceress] Khilath Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Khilath Classic Set,
0,,4,0,55,29050,[Tamer] Terrmin�� Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Terrmin�� Outfit Set,
0,,4,0,55,54425,[Dark Knight] Epheria Marine Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Epheria Marine Classic Set,
0,,4,0,55,57862,[Maehwa] Crown Eagle Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Crown Eagle Classic Set,
0,,4,0,55,57887,[Kunoichi] Crown Eagle Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Crown Eagle Premium Set,
0,,4,0,55,340052,[Sorceress] Demonic Queen Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Demonic Queen Outfit Set,
0,,4,0,55,340527,[Witch] Valoren Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Witch] Valoren Outfit Set,
0,,4,0,55,340634,[Dark Knight] Vespena Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Vespena Outfit Set,
0,,4,0,55,470008,[Maehwa] Rakshande Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Rakshande Premium Set,
0,,4,0,55,540007,[Mystic] Rakshande Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] Rakshande Classic Set,
0,,4,0,55,540075,[Mystic] Crown Eagle Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] Crown Eagle Classic Set,
0,,4,0,55,551121,[Lahn] Marine Romance Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Marine Romance Outfit Set,
0,,4,0,55,551146,[Lahn] Ram Horn Witch Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Ram Horn Witch Outfit Set,
0,,4,0,55,580001,[Shai] Whimsical Alchemist Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Shai] Whimsical Alchemist Classic Set,
0,,4,0,55,21362,[Valkyrie] Fallen Garzar Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Fallen Garzar Premium Set,
0,,4,0,55,590472,[Dark Knight] Glorious Shudad Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Dark Knight] Glorious Shudad Premium Set,
0,,4,0,55,21138,[Tamer] White Dragon Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] White Dragon Premium Set,
0,,4,0,55,21223,[Kunoichi] Epheria Marine Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Epheria Marine Classic Set,
0,,4,0,55,21238,[Sorceress] New Year Hanbok Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] New Year Hanbok Outfit Set,
0,,4,0,55,551117,[Lahn] Epheria Marine Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Lahn] Epheria Marine Classic Set,
0,,4,0,55,21240,[Tamer] New Year Hanbok Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] New Year Hanbok Outfit Set,
0,,4,0,55,21274,[Valkyrie] Enslar Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Valkyrie] Enslar Classic Set,
0,,4,0,55,21323,[Kunoichi] Marine Romance Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Marine Romance Outfit Set,
0,,4,0,55,21623,[Sorceress] Bloody Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Bloody Outfit Set,
0,,4,0,55,21625,[Maehwa] Bloody Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Maehwa] Bloody Outfit Set,
0,,4,0,55,21659,[Ranger] Noel Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Noel Outfit Set,
0,,4,0,55,21923,[Kunoichi] Gloomy Fox Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Gloomy Fox Outfit Set,
0,,4,0,55,22225,[Ranger] Lahr Arcien Classic Set (R),,2,0,,Pearl Item,Female Apparels (Set),[Ranger] Lahr Arcien Classic Set (R),
0,,4,0,55,23761,[Kunoichi] Vixen Classic Set,,2,0,,Pearl Item,Female Apparels (Set),[Kunoichi] Vixen Classic Set,
0,,4,0,55,26054,[Mystic] Banha Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Mystic] Banha Premium Set,
0,,4,0,55,28762,[Sorceress] Lucien Blanc Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Sorceress] Lucien Blanc Premium Set,
0,,4,0,55,29028,[Tamer] Night Cat Premium Set,,2,0,,Pearl Item,Female Apparels (Set),[Tamer] Night Cat Premium Set,
0,,4,0,55,29628,[Witch] Heidel Masquerade Outfit Set,,2,0,,Pearl Item,Female Apparels (Set),[Witch] Heidel Masquerade Outfit Set,
